word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9240924092409241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8711484593837535,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9448,-1.0,-0.8481848184818481,-1.0,-1.0,-1.0,-0.8343337334933973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9532403609515997,-0.9441313403577555,-1.0,-1.0,-0.9826338639652678,-0.9948045075943166,-0.9945935122146576,-0.96898916608687,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7414684591520165,-1.0,-1.0,-1.0,-0.876,-0.7578125,-1.0,-0.9131652661064426,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8204512722035525,-0.9131652661064426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7268722466960352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.938,-1.0,-1.0,-1.0,-1.0,-1.0,-0.978876127973749,-1.0,-0.989232136323245,-1.0,-1.0,-0.9993199412052917,-0.9993992791349621,-0.9940363780936288,0
-1.0,-1.0,-0.847926267281106,-1.0,-0.9339999999999999,-1.0,-0.835,-0.8910891089108911,-1.0,-1.0,-1.0,-0.9317476732161324,-1.0,-1.0,-1.0,-0.6699999999999999,-1.0,-0.5708712613784136,-0.6302521008403361,-1.0,-0.876750700280112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9210977701543739,-0.9438607495687628,-1.0,-1.0,-0.9970269475747183,-0.998398077693232,-0.9721697644369346,1
-1.0,-1.0,-0.5714285714285714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6919691969196919,-0.28735632183908044,-1.0,-1.0,-1.0,-1.0,-1.0,0.09375,-1.0,-0.34593837535014005,-0.8976897689768977,-0.8263305322128851,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9514923422717056,-0.923325865073438,-1.0,-0.9988005879470848,-0.998197837404886,-0.990259417552927,1
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7704239917269906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5736917906865098,-0.7675070028011205,-1.0,-0.7557755775577557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.889,-1.0,-0.7577092511013216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9980048995590398,-0.9977973568281939,-0.9789285359308219,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.49,-1.0,-1.0,-1.0,-1.0,-0.578076525336091,-1.0,-1.0,-1.0,-0.592,-1.0,-0.4694408322496749,-0.5714285714285714,-1.0,-0.8095238095238095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.965135356849877,-1.0,-1.0,-0.9153597211849639,-1.0,-0.999078882900539,-0.9993992791349621,-0.995229102474903,1
-0.8064516129032258,-0.9355742296918768,-0.8248847926267281,-1.0,-0.962,-0.9625850340136054,-1.0,-0.976897689768977,-0.779467680608365,-0.9317931793179318,-0.7394636015325671,-0.8407445708376422,-0.8198198198198198,-0.484375,-0.9790209790209791,-0.954,-0.7890625,-1.0,-0.5714285714285714,-1.0,-0.7180205415499534,-1.0,-0.8605504587155963,-0.9056410256410257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.997,-1.0,-1.0,-1.0,-1.0,-0.9844134536505332,-1.0,-0.9542104437823428,-0.7087378640776699,-0.9806535151192017,-0.9899382655561,-0.9695634761714058,-0.5660471126130602,1
-0.8755760368663594,-1.0,-0.8110599078341014,-1.0,-1.0,-1.0,-0.935,-0.9570957095709571,-1.0,-1.0,-1.0,-0.9152016546018614,-1.0,-1.0,-1.0,-1.0,-1.0,-0.893368010403121,-0.9033613445378151,-1.0,-0.9495798319327731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8810572687224669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9727235438884332,-1.0,-1.0,-1.0,-1.0,-0.9989593336599707,-0.9961954345214258,-0.9715734022462975,1
-0.728110599078341,-0.9173669467787114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8333333333333334,-1.0,-0.8898225957049487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9410000000000001,-0.8920634920634921,-1.0,-1.0,-1.0,-0.9565217391304348,-1.0,-0.9778370184517275,-1.0,-0.9838525401782314,-0.9986281234688879,-0.9979975971165399,-0.9866812444091044,0
-1.0,-0.9565826330532213,-0.8064516129032258,-1.0,-1.0,-0.9659863945578231,-1.0,-0.8283828382838284,-0.9201520912547528,-0.9427942794279428,-1.0,-0.8924508790072389,-0.772972972972973,-0.9609375,-0.9300699300699301,-0.958,-0.87890625,-0.9453836150845254,-0.6456582633053222,-0.9537953795379538,-0.6844070961718021,-0.9637426900584796,-1.0,-0.9794871794871794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99,-1.0,-1.0,-1.0,-1.0,-0.9967186218211649,-1.0,-0.9072709215409545,-0.984067712223052,-0.9925356081955975,-0.9952062714355708,-0.9365238285943133,-0.800815028327204,1
-0.9585253456221198,-1.0,-0.6912442396313364,-1.0,-0.942,-1.0,-1.0,-1.0,-0.9277566539923954,-0.9581958195819582,-0.9310344827586207,-0.7207859358841778,-0.6180180180180179,-1.0,-1.0,-0.942,-0.92578125,-1.0,-0.6484593837535014,-1.0,-0.7478991596638656,-1.0,-1.0,-0.9220512820512821,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7444933920704846,-1.0,-1.0,-1.0,-1.0,-0.971,-1.0,-1.0,-0.962,-1.0,-0.9694421657095981,-1.0,-0.960901155193142,-0.9706248444112522,-1.0,-0.9842449779519844,-0.9705646776131358,-0.7719908557797435,1
-0.5852534562211982,-1.0,-1.0,-1.0,-1.0,-1.0,-0.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6484375,-0.7659297789336801,-0.7464985994397759,-1.0,-0.4920634920634921,-1.0,-1.0,-0.8153846153846154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9438607495687628,-1.0,-1.0,-0.9965075943165116,-0.9963956748097718,-0.9874763939966206,1
-1.0,-1.0,-0.783410138248848,-1.0,-1.0,-1.0,-0.53,-1.0,-1.0,-1.0,-1.0,-0.9027921406411582,-1.0,-1.0,-1.0,-1.0,-0.81640625,-1.0,-0.8683473389355743,-1.0,-0.9122315592903828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.953,-1.0,-1.0,-1.0,-1.0,-0.985233798195242,-1.0,-0.9773143066227589,-1.0,-1.0,-0.9990592846643803,-0.9979975971165399,-0.9848921578371931,1
-1.0,-1.0,-0.7419354838709677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8767876787678768,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7633053221288515,-1.0,-0.8954248366013072,-0.736842105263158,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8988925348646432,-0.9034550355305072,-0.9588103078772673,-1.0,-0.9399801965115393,-0.9950279274865264,-0.9957949539447337,-0.953086174336547,1
-0.847926267281106,-0.8823529411764706,-0.6912442396313364,-1.0,-0.866,-0.8877551020408163,-0.665,-1.0,-0.8745247148288973,-1.0,-0.8773946360153256,-0.8262668045501551,-0.9423423423423424,-1.0,-1.0,-0.866,-1.0,-0.8699609882964889,-0.5756302521008403,-0.9636963696369637,-0.5929038281979458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9207683073229291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9624692370795734,-1.0,-0.9836913909361769,-0.948220064724919,-0.9960393023078681,-0.98922097011269,-0.8950740889066882,-0.8296392008746645,1
-0.8341013824884793,-0.9593837535014006,-0.8341013824884793,-1.0,-1.0,-0.8027210884353742,-0.965,-0.9537953795379538,-0.7490494296577946,-0.8624862486248625,-0.89272030651341,-0.7125129265770425,-0.790990990990991,-0.5703125,-0.9020979020979021,-0.972,-1.0,-1.0,-0.6708683473389356,-1.0,-0.7665732959850607,-0.991812865497076,-0.7871559633027523,-0.9405128205128205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9607843137254902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9666509853117976,-0.86756285785412,-0.9574986670728921,-0.9927702106810388,-0.9711653984781738,-0.7690090448265579,1
-1.0,-0.7941176470588236,-1.0,-1.0,-1.0,-1.0,-0.265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.706,-0.42578125,-1.0,-1.0,-1.0,-0.7254901960784315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.35242290748898686,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9306808859721083,-1.0,-0.9468924781767811,-0.9158576051779935,-0.9742554650011425,-0.9811366976972073,-0.972166599919904,-0.9664049299274425,1
-1.0,-1.0,-0.7465437788018433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7113133940182055,-0.37675070028011204,-1.0,-0.8450046685340803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.973,-0.9755102040816327,-1.0,-1.0,-1.0,-0.9893355209187858,-1.0,-1.0,-1.0,-1.0,-0.9996080352768252,-0.9993992791349621,-0.9894642679654109,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8614270941054809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4327731092436975,-1.0,-0.6227824463118581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6246498599439776,-1.0,-0.933,-1.0,-1.0,-1.0,-1.0,-0.860746513535685,-1.0,-1.0,-1.0,-1.0,-0.9987535521803038,-0.99899879855827,-0.9858860948215882,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.856,-1.0,-1.0,-1.0,-1.0,-0.9598031173092699,-1.0,-0.9590193926088547,-0.9024147373661937,-1.0,-0.9912474277315042,-0.9957949539447337,-0.9838982208527979,1
-1.0,-1.0,-0.7235023041474655,-1.0,-0.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88,-1.0,-1.0,-0.6638655462184875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.891989198919892,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9774405250205086,-1.0,-1.0,-1.0,-1.0,-0.9998549730524253,-0.999599519423308,-0.9944339528873869,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.636036036036036,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7170868347338936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5550660792951543,-1.0,-0.5856410256410256,-1.0,-1.0,-1.0,-0.4341736694677871,-1.0,-0.798,-0.908390022675737,-1.0,-1.0,-1.0,-1.0,-0.907865719186474,-0.9606920704615546,-1.0,-1.0,-0.9974326310632043,-0.9971966359631559,-0.9868800318059834,0
-1.0,-0.9649859943977591,-0.9447004608294931,-1.0,-0.926,-1.0,-1.0,-0.9603960396039604,-1.0,-0.9592959295929593,-0.8084291187739463,-0.9234746639089969,-0.9567567567567568,-1.0,-1.0,-1.0,-0.953125,-1.0,-0.9481792717086834,-1.0,-0.9775910364145658,-1.0,-0.9559633027522936,-1.0,-0.7590014402304368,-1.0,-1.0,-1.0,-1.0,-0.9149659863945578,-1.0,-1.0,-0.9711884753901561,-1.0,-1.0,-1.0,-0.947136563876652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9926723150904511,-0.9897456931911403,-1.0,-0.9947728817103131,-1.0,-1.0,-0.9972288094071534,-0.9951942330796957,-0.9272438127422721,0
-1.0,-1.0,-0.6589861751152073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5408479834539813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7927170868347339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.896358543417367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6740088105726872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5559999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9968740813326802,-0.9939927913496196,-0.9759467249776363,0
-1.0,-1.0,-0.880184331797235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8844884488448845,-1.0,-0.7290589451913133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9635854341736695,-1.0,-0.9514472455648926,-1.0,-1.0,-1.0,-0.9750360057609218,-0.8529411764705882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.974,-1.0,-0.5374449339207048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.895,-1.0,-1.0,-1.0,-0.948,-1.0,-0.9099671862182117,-1.0,-1.0,-1.0,-1.0,-0.9966212640862323,-0.9901882258710454,-0.953086174336547,0
-1.0,-1.0,-0.09677419354838712,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4902470741222368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6236197791646663,-0.7254901960784313,-1.0,-0.13751375137513755,-1.0,-0.33333333333333337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9025840853158327,-1.0,-1.0,-1.0,-1.0,-0.9961783439490447,-0.9979975971165399,-0.9884703309810157,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3339333933393339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9453243426898751,-1.0,-1.0,-0.9969211170994612,-0.998197837404886,-0.9930424411092336,0
-1.0,-1.0,-0.815668202764977,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8479087452471483,-0.9559955995599559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8959687906371911,-0.7717086834733894,-1.0,-0.9253034547152195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9039615846338536,-1.0,-1.0,-0.7731092436974789,-1.0,-1.0,-1.0,-1.0,-0.6662131519274377,-1.0,-1.0,-0.936340737348294,-1.0,-1.0,-0.9927865767602321,-1.0,-1.0,-0.9970112689857914,-0.9971966359631559,-0.9801212603120961,0
-1.0,-0.8739495798319328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8138572905894519,-1.0,-1.0,-1.0,-1.0,-1.0,-0.52925877763329,-0.10924369747899154,-1.0,-0.8319327731092437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9700574241181297,-1.0,-0.9694736291882285,-1.0,-1.0,-0.9960803527682509,-0.9925911093311975,-0.9852897326309511,1
-1.0,-1.0,-1.0,-1.0,-0.6379999999999999,-1.0,-1.0,-1.0,-1.0,-0.8008800880088008,-1.0,-1.0,-0.34774774774774764,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8262121939510322,-0.7464985994397759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9994120529152377,-0.999599519423308,-0.9976145512374515,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8844884488448845,-1.0,-0.7828335056876938,-1.0,-1.0,-1.0,-0.79,-1.0,-1.0,-0.8529411764705882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8529411764705882,-0.748,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5374449339207048,-1.0,-0.7846153846153846,-1.0,-1.0,-1.0,-0.4117647058823529,-0.79,-0.895,-1.0,-1.0,-1.0,-1.0,-0.8611566858080394,-1.0,-0.9646646803617166,-1.0,-1.0,-0.9990828025477708,-0.9977973568281939,-0.9908557797435642,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8487394957983193,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2702832453192511,-0.696078431372549,-0.8264,-0.7623762376237624,-0.7623762376237624,-0.6326530612244898,-0.8271999999999999,-0.5242290748898678,-1.0,-0.5242290748898678,-0.892,-0.5242290748898678,-0.5242290748898678,-1.0,-1.0,-0.5242290748898678,-1.0,-1.0,-0.39495798319327724,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9253486464315013,-0.9108061749571184,-1.0,-1.0,-1.0,-0.9972150906418423,-0.9975971165398478,-0.9819103468840075,0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.44499999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9992048504124837,0
-1.0,-1.0,-0.8617511520737328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.966996699669967,-1.0,-0.937952430196484,-1.0,-1.0,-0.7902097902097902,-0.94,-1.0,-0.9609882964889467,-0.9789915966386554,-1.0,-0.9719887955182073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6651982378854626,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.94,-0.7838332951683078,-0.9862592288761279,-1.0,-1.0,-0.9780931043066965,-0.9897935867164293,-0.9988103870651642,-0.9969963956748098,-0.9171056555014411,1
-1.0,-0.9103641456582633,-0.7050691244239631,-1.0,-0.9359999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8676318510858325,-1.0,-1.0,-1.0,-0.9359999999999999,-1.0,-0.6644993498049415,-0.7296918767507004,-1.0,-0.8207282913165266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9186660394124719,-1.0,-1.0,-0.9945987261146497,-0.9879855826992392,-0.9449358910645064,1
-1.0,-1.0,-0.2718894009216589,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6732161323681489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.30396475770925113,-1.0,-1.0,-0.6758974358974359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9990553650171485,-0.998798558269924,-0.9916509293310803,0
-0.8709677419354839,-1.0,-0.8709677419354839,-1.0,-1.0,-0.9047619047619048,-0.86,-0.9075907590759076,-0.8935361216730038,-0.8734873487348735,-1.0,-0.8221302998965874,-0.69009009009009,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5952380952380952,-1.0,-0.73109243697479,-0.8994152046783626,-1.0,-0.9425641025641025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.972,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9420835293502692,-0.889967637540453,-0.9747124685810039,-0.991517883390495,-0.972166599919904,-0.932412285061127,1
-1.0,-0.9411764705882353,-0.22580645161290325,-1.0,-0.916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9131334022750776,-1.0,-1.0,-1.0,-0.916,-1.0,-0.7815344603381015,-0.7058823529411764,-1.0,-0.6862745098039216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.958,-1.0,-1.0,-1.0,-1.0,-0.9864643150123051,-1.0,-0.9300611572839893,-1.0,-1.0,-0.994439980401764,-0.9759711653984783,-0.9437431666832322,1
-1.0,-1.0,-1.0,-1.0,-0.814,-1.0,-1.0,-1.0,-1.0,-0.8976897689768977,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.607843137254902,-1.0,-0.47712418300653603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9802724154826067,-0.9855826992390869,-0.9672000795149587,1
